submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy,status_in_folder,code,label,LLM
s927511150,p03624,u957089771,1520461201,Python,Python (3.4.3),py,Accepted,18.0,3188.0,190,,Accepted,"s = input()
not_exists = []
for c in range(97, 123):
    if chr(c) not in s:
        not_exists.append(chr(c))
        print(chr(c))
        break
if len(not_exists) == 0:
    print('None')
",0,Human
s159304373,p03504,u957872856,1578696974,Python,Python (3.4.3),py,Accepted,1145.0,40308.0,401,,Accepted,"n, c = map(int, input().split())
r = [[0 for i in range(c)] for j in range(100000)]  # テレビ局の番組表
for dummy in range(n):  # 入力
    s, t, c = map(int, input().split())
    for j in range(s - 1, t):
        r[j][c - 1] = 1  # 放送中なら1
ans = 0
for i in range(100000):
    if sum(r[i]) > ans:
        ans = sum(r[i])  # 同時に放送されている番組の最大数
print(ans)",0,Human
s246203195,p03773,u089032001,1546307747,Python,Python (3.4.3),py,Wrong Answer,18.0,2940.0,51,,Wrong,"a, b = map(int, input().split())
print((a + b)//24)",0,Human
s018829530,p03555,u368780724,1547161677,Python,Python (3.4.3),py,Accepted,18.0,2940.0,84,,Accepted,"C1 = input()
C2 = input()

if C2 == C1[::-1]:
    print('YES')
else:
    print('NO')",0,Human
s468752530,p03797,u940102677,1539291348,Python,Python (3.4.3),py,Runtime Error,17.0,2940.0,88,,Runtime,"n, m = map(int, input().split())
if m <= 2*n:
  print(m//2)
else:
  print((m-2n)//3 + n)",0,Human
s843352748,p03156,u086503932,1596827152,Python,Python (3.8.2),py,Runtime Error,25.0,9156.0,206,,Runtime,"N = int(input())
A, B = map(int, input().split())
P = list(map(int, input().split()))
a = len(filter(lambda x: x<=A,P))
b = len(filter(lambda x: A<x<=B,P))
c = len(filter(lambda x: B<x,P))
print(min(a,b,c))",0,Human
s465613134,p03049,u273928723,1557629229,Python,Python (3.4.3),py,Wrong Answer,55.0,3188.0,719,,Wrong,"a=input()
a=int(a)
count=0
ap=0
bp=0
abc=0
for j in range(a):
    app=0
    bpp=0
    switch=0
    b=input()
    ofset=0
    for i in b:
        if i==""B"" and ofset==0:
            bp+=1
            bpp+=1
        elif i==""A"":
            switch+=1
        elif i==""B"" and switch==1:
            count+=1
            switch=0
        else:
            switch=0
        ofset+=1
    if switch==1:
        ap+=1
        app=1
    if app==1 and bpp==1:
        abc+=1
        ap-=1
        bp-=1
pp=a-1
if ap>bp:
    count+=bp
    bp=0
    ap-=bp
    pp-=bp
else:
    count+=ap
    ap=0
    bp-=ap
    pp-=ap
if abc>0:
    count+=abc-1
    pp-=abc-1
    if ap>0 or bp>0:
        if pp>0:
            count+=1
print(count)
",0,Human
s957536729,p03032,u102126195,1599412436,Python,PyPy3 (7.3.0),py,Wrong Answer,133.0,70028.0,635,,Wrong,"import heapq, copy
n, k = map(int, input().split())
v = list(map(int, input().split()))
ans = -10 ** 10
for a in range(min(n, k)):
    for b in range(min(n, k) - a):
        have = []
        for i in range(a):
            have.append(v[i])
        for i in range(b):
            have.append(v[-i-1])

        tmp = sum(have)
        heapq.heapify(have)

        ans = max(ans, tmp)

        for c in range(min(n, k) - a - b):
            if len(have) <= 0:
                break
            item = heapq.heappop(have)
            if item >= 0:
                break

            tmp -= item
            ans = max(ans, tmp)

print(ans)",0,Human
s374989394,p03416,u145950990,1584909734,Python,PyPy3 (2.4.0),py,Accepted,198.0,40684.0,143,,Accepted,"a,b = map(int,input().split())
cnt=0
for i in range(a,b+1):
    r = ''.join(list(reversed(str(i))))
    if str(i)==r:
        cnt+=1
print(cnt)",0,Human
s780214256,p03439,u255673886,1589027725,Python,PyPy3 (2.4.0),py,Runtime Error,293.0,39600.0,2330,,Runtime,"from collections import deque
from heapq import heapify,heappop,heappush,heappushpop
from copy import copy,deepcopy
from itertools import product,permutations,combinations,combinations_with_replacement
from collections import defaultdict,Counter
from bisect import bisect_left,bisect_right
# from math import gcd,ceil,floor,factorial
# from fractions import gcd
from functools import reduce
from pprint import pprint

INF = float(""inf"")

def myinput():
    return map(int,input().split())

def mylistinput(n):
    return [ list(myinput()) for _ in range(n) ]

def mycol(data,col):
    return [ row[col] for row in data ]

def mysort(data,col,reverse_flag):
    data.sort(key=lambda x:x[col],reverse=reverse_flag)
    return data

def mymax(data):
    M = -1*float(""inf"")
    for i in range(len(data)):
        m = max(data[i])
        M = max(M,m)
    return M

def mymin(data):
    m = float(""inf"")
    for i in range(len(data)):
        M = min(data[i])
        m = min(m,M)
    return m

def mycount(ls,x):
    # lsはソート済みであること
    l = bisect_left(ls,x)
    r = bisect_right(ls,x)
    return (r-l)

def myoutput(ls,space=True):
    if space:
        if len(ls)==0:
            print("" "")
        elif type(ls[0])==str:
            print("" "".join(ls))
        elif type(ls[0])==int:
            print("" "".join(map(str,ls)))
        else:
            print(""Output Error"")
    else:
        if len(ls)==0:
            print("""")
        elif type(ls[0])==str:
            print("""".join(ls))
        elif type(ls[0])==int:
            print("""".join(map(str,ls)))
        else:
            print(""Output Error"")

n = int(input())

for i in range(20):
    if i==0:
        r = 0
        l = n-1
        q = 0
        print(q)
    else:
        q = (r+l)//2
        print(q)
    s = input()
    m = s[0]
    if m==""V"":
        exit()
    else:
        if i==0:
            b = m
        else:
            if b==m:
                r = q
            else:
                if q%2==1:
                    print(q+1)
                    s = input()
                    m = s[0]
                    if m==""V"":
                        exit()
                    else:
                        print(""E"")
                        exit()
                else:
                    b = m
                    l = q
print(""End"")",0,Human
s952231295,p03222,u599170882,1556566449,Python,Python (3.4.3),py,Wrong Answer,18.0,3064.0,1248,,Wrong,"H, W, K = map(int, input().split())
mod = 1000000007

# nonsence_line_pattern[l][s]
# l: line length
# s: 1 if end with draw line
nonsence_line_pattern = [[1 for _ in range(2)] for _ in range(W)]
for i in range(2, W):
    nonsence_line_pattern[i][0] = nonsence_line_pattern[i-1][0] + nonsence_line_pattern[i-1][1]
    nonsence_line_pattern[i][1] = nonsence_line_pattern[i-1][0]

# focus on line between i to i+1
different_line_pattern = [nonsence_line_pattern[i][0] * nonsence_line_pattern[W-i-2][0] for i in range(W-1)]

# no translation
same_line_pattern = [0 for i in range(W)]
same_line_pattern[0] = nonsence_line_pattern[W-1][0] if W > 1 else 1
same_line_pattern[W-1] = nonsence_line_pattern[W-1][0] if W > 1 else 1
for i in range(1, W-1):
    same_line_pattern[i] = nonsence_line_pattern[i][0] * nonsence_line_pattern[W-i][0]

dp = [[0 for _ in range(W)] for _ in range(H+1)]
dp[0][0] = 1
for h in range(1, H+1):
    for w in range(W):
        # from up
        dp[h][w] += dp[h-1][w] * same_line_pattern[w]
        # from right
        if w < W-1:
            dp[h][w] += dp[h-1][w+1] * different_line_pattern[w]
        # from left
        if w > 0:
            dp[h][w] += dp[h-1][w-1] * different_line_pattern[w-1]

print(dp[H][K-1]%mod)
",0,Human
s002678937,p02621,u604269317,1593392662,Python,Python (3.8.2),py,Wrong Answer,34.0,9156.0,83,,Wrong,"A=int(input())
sums=0
for i in range(1,4):
  sums += A**i
  print(sums)
print(sums)",0,Human
s653392464,p03229,u685983477,1591532145,Python,Python (3.4.3),py,Wrong Answer,241.0,8100.0,1137,,Wrong,"import bisect
from collections import deque

def main():
    n = int(input())

    a = []
    for i in range(n):
        s = int(input())
        a.append(s)

    a.sort()
    d = deque(a)
    res = 0
    t1 = d.popleft()
    t = 1
    first = True
    #真ん中に一番小さいのその両隣に一番大きいやつその一番大きいやつの隣に小さいの→大きいの→小さいの....
    if(len(a)==2):
        print(a[0]-a[1])
        exit()

    while len(d)>=2:
        if t==1:
            d1 = d.pop()
            d2 = d.pop()
            if first:
                first = False
                res += (d1-t1+d2-t1)
            else:
                res += d1-t2
                res += d2-t3
        else:
            t2 = d.popleft()
            t3 = d.popleft()
            res += d1 - t2
            res += d2 - t3
        if(len(d)==1):
            k = d.popleft()
            if(t==1):
                res += max(abs(max(d1,d2)-k), min(d1,d2)-k)
            else:
                res += max(abs(k - min(t1,t2)), abs(k-max(t1,t2)))


        t = t * -1

    print(res)


if __name__ == '__main__':
    main()
",0,Human
s731604213,p02925,u036104576,1589673480,Python,Python (3.4.3),py,Runtime Error,2120.0,253132.0,1281,,Runtime,"import sys
import itertools
import numpy as np

from collections import defaultdict

read = sys.stdin.buffer.read
readline = sys.stdin.buffer.readline
readlines = sys.stdin.buffer.readlines
 
n = int(readline())
A = list(map(lambda x: x.split(), read().decode().split('\n')))

l = defaultdict(list)
visited = {}
dp = {}

# make topological tree
key = ''
for i in range(n):

    if i + 1 < int(A[i][0]):
        key = '{}-{}'.format(i + 1, A[i][0])
    else:
        key = '{}-{}'.format(A[i][0], i + 1)
    
    visited[key] = False 
    dp[key] = 0 
    prev_key = key

    for j in range(1, n - 1):
        if i + 1 < int(A[i][j]):
            key = '{}-{}'.format(i + 1, A[i][j])
        else:
            key = '{}-{}'.format(A[i][j], i + 1)

        l[prev_key].append(key)
        prev_key = key
        # init visited
        visited[key] = False 
        dp[key] = 0


topo = []
# dp = [0 for i in range(n + 1)]
def dfs(start):
    if visited[start]:
        return dp[start]

    visited[start] = True    
    dp[start] = 0
    for node in l[start]:
        dp[start] = max(dp[start], dfs(node) + 1)

    return dp[start]

ans = 0
for key in list(l):
    ans = max(dfs(key), ans)

print(ans + 1)

# print(l)
# print(topo)
# for node in reversed(topo):


# for noe in topo:",0,Human
s092417515,p03127,u534953209,1550376017,Python,Python (3.4.3),py,Accepted,186.0,14820.0,262,,Accepted,"import copy
N = int(input())
a = list(map(int,input().split()))
b = copy.deepcopy(a)
while max(a) != min(a):
    mina = min(a)
    for i in range(N):
        if a[i] % mina == 0:
            a[i] = mina
        else:
            a[i] = a[i] % mina
print(min(a))
",0,Human
s779221990,p03437,u667084803,1558235900,Python,Python (3.4.3),py,Runtime Error,17.0,3060.0,232,,Runtime,"N = int(input())
A = list(map(int, input().split()))
B = list(map(int, input().split()))
count = - sum(A) + sum(B)
for i in range(N):
  inv = max(0, A[i] - B[i])
  
if count >= 0 and inv <= count:
  print(""Yes"")
else :
  print(""No"")",0,Human
s689403217,p03623,u365156087,1599529873,Python,Python (3.8.2),py,Wrong Answer,24.0,9076.0,78,,Wrong,"x, a, b = map(int, input().split())
print('B' if abs(b-x) < abs(b-a) else 'A')",0,Human
s142514046,p03060,u460386402,1586471880,Python,Python (3.4.3),py,Accepted,17.0,3064.0,197,,Accepted,"n=int(input())
v=list(map(int,input().split()))
c=list(map(int,input().split()))
a=[0]*n
count=0
for i in range(n):
  a[i]=v[i]-c[i]
  
for i in range(n):
  if a[i]>=0:
    count+=a[i]
print(count)",0,Human
s236291990,p03330,u794173881,1587087187,Python,PyPy3 (2.4.0),py,Accepted,683.0,46812.0,1184,,Accepted,"n, c_cnt = map(int, input().split())
d = [list(map(int, input().split())) for i in range(c_cnt)]
c = [list(map(int, input().split())) for i in range(n)]

def solve():
    ans0 = []
    ans1 = []
    ans2 = []
    for col in range(1, c_cnt + 1):
        res = 0
        for i in range(n):
            for j in range(n):
                if (i + j) % 3 == 0:
                    res += d[c[i][j] - 1][col - 1]
        ans0.append(res)

    for col in range(1, c_cnt + 1):
        res = 0
        for i in range(n):
            for j in range(n):
                if (i + j) % 3 == 1:
                    res += d[c[i][j] - 1][col - 1]
        ans1.append(res)

    for col in range(1, c_cnt + 1):
        res = 0
        for i in range(n):
            for j in range(n):
                if (i + j) % 3 == 2:
                    res += d[c[i][j] - 1][col - 1]
        ans2.append(res)
        
    return ans0, ans1, ans2

res = 10 ** 18
ans0, ans1, ans2 = solve()
for i0, num0 in enumerate(ans0):
    for i1, num1 in enumerate(ans1): 
        for i2, num2 in enumerate(ans2):
            if i0 != i1 and i1 != i2 and i2 != i0:
                res = min(num0 + num1 + num2, res)
print(res)",0,Human
s242376391,p03213,u545368057,1573702538,Python,Python (3.4.3),py,Accepted,22.0,3436.0,1409,,Accepted,"""""""
22:17:30

""""""

from collections import defaultdict
N = int(input())


def getprime(n):
    if not isinstance(n, int):
        raise TypeError(""Input int"")
    if n < 2:
        raise ValueError(""N >= 2"")
    prime = []
    # 約数はsqrt(N)まで調べればOK
    data = [i+1 for i in range(1,n)]
    while True:
        p = data[0]
        if p >= int(n**0.5):
            return prime+data
        prime.append(p)
        # pで割り切れないものだけを残す
        data = [d for d in data if d%p != 0]

def factorization(N):
    factors = defaultdict(int)
    for n in range(1,N+1):
        if n <= 3:
            factors[n] += 1
            continue
        primes = getprime(int(n**0.5))
        for prime in primes:
            while n % prime == 0:
                factors[prime] += 1
                n //= prime
                # print(factors,n)
        if n != 1:
            factors[n] += 1
    return factors

d = factorization(N)
# 5種類の数字を洗い出す
n_74 = 0
n_24 = 0
n_14 = 0
n_4 = 0
n_2 = 0
for k in d.keys():
    n = d[k]
    if n >= 2:
        n_2 += 1
    if n >= 4:
        n_4 += 1
    if n >= 14:
        n_14 += 1
    if n >= 24:
        n_24 += 1
    if n >= 74:
        n_74 += 1
# print(n_2,n_4,n_14,n_24,n_74)
cnt = 0
# 1,1,74
cnt += n_74
# 1,3,25
cnt += (n_2-1) * n_24
# 1,5,15
cnt += (n_4-1) * n_14
# 3,5,5
cnt += (n_2-2) * (n_4)*(n_4-1)//2
print(cnt)",0,Human
s927236727,p03759,u076306174,1584813420,Python,Python (3.4.3),py,Accepted,17.0,2940.0,104,,Accepted,"import math

A,B,C=list(map(int, input().split()))

if B-A==C-B:
    print('YES')
else:
    print('NO')
",0,Human
s521109184,p03759,u532087742,1491701283,Python,Python (3.4.3),py,Wrong Answer,17.0,2940.0,143,,Wrong,"import sys

x = sys.stdin.readline().strip().split("" "")

if int(x[1])-int(x[0]) is int(x[2])-int(x[1]):
    print(""Yes"")
else:
    print(""No"")
",0,Human
s070895845,p02705,u617225232,1589769330,Python,Python (3.8.2),py,Runtime Error,24.0,8952.0,42,,Runtime,"a = int(input())
print(3.14１５ * a *a)
",0,Human
s223610611,p02639,u723792785,1592182831,Python,Python (3.8.2),py,Accepted,21.0,9096.0,54,,Accepted,"x = list(map(int,input().split()))
print(x.index(0)+1)",0,Human
s042002867,p02646,u201660334,1592096601,Python,Python (3.8.2),py,Accepted,20.0,9176.0,151,,Accepted,"a, v = map(int, input().split())
b, w = map(int, input().split())
t = int(input())
if (v - w) * t >= abs(b - a):
    print(""YES"")
else:
    print(""NO"")",0,Human
s646959857,p03696,u351527281,1497383391,Python,Python (3.4.3),py,Runtime Error,17.0,2940.0,274,,Runtime,"N = input()
string = input()
arrange = string
while True:
    after_arrange = arrage.replace('()','')
    if after_arrange == arrage:
        break
    arrange = after_arrange
left = after_arrange.count(')')
right = after_arrange.count('(')
print('('*left+string+')'*right)
",0,Human
s056710278,p03671,u722535636,1551216235,Python,Python (3.4.3),py,Wrong Answer,18.0,2940.0,70,,Wrong,"print(sum(sorted(list(map(int,input().split())), reverse = True)[:2]))",0,Human
s443257637,p03473,u128472075,1514685992,Python,Python (3.4.3),py,Runtime Error,17.0,2940.0,5172,,Runtime,"
//include
//------------------------------------------
#include <vector>
#include <list>
#include <map>
#include <set>
#include <deque>
#include <queue>
#include <stack>
#include <bitset>
#include <algorithm>
#include <functional>
#include <numeric>
#include <utility>
#include <sstream>
#include <iostream>
#include <iomanip>
#include <cstdio>
#include <cmath>
#include <cstdlib>
#include <cctype>
#include <string>
#include <cstring>
#include <ctime>
#include <iterator>
#include <unordered_map>
#include <unordered_set>
#include <tuple> 
using namespace std;
typedef long long ll;

//input
//------------------------------------------
#define re(type, ...)type __VA_ARGS__;MACRO_VAR_Scan(__VA_ARGS__);
template<typename T> void MACRO_VAR_Scan(T& t) { cin >> t; }
template<typename First, typename...Rest>void MACRO_VAR_Scan(First& first, Rest&...rest) { cin >> first; MACRO_VAR_Scan(rest...); }
#define rv_row(type, n, ...)vector<type> __VA_ARGS__;MACRO_VEC_ROW_Init(n, __VA_ARGS__); for(int i=0; i<n; ++i){MACRO_VEC_ROW_Scan(i, __VA_ARGS__);}
template<typename T> void MACRO_VEC_ROW_Init(int n, T& t) { t.resize(n); }
template<typename First, typename...Rest>void MACRO_VEC_ROW_Init(int n, First& first, Rest&...rest) { first.resize(n); MACRO_VEC_ROW_Init(n, rest...); }
template<typename T> void MACRO_VEC_ROW_Scan(int p, T& t) { cin >> t[p]; }
template<typename First, typename...Rest>void MACRO_VEC_ROW_Scan(int p, First& first, Rest&...rest) { cin >> first[p]; MACRO_VEC_ROW_Scan(p, rest...); }
#define rv(type, c, n) vector<type> c(n);for(auto& i:c)cin>>i;
#define rMAT(type, c, n, m) vector<vector<type>> c(n, vector<type>(m));for(auto& r:c)for(auto& i:r)cin>>i;  
void _main(); signed main() { cin.tie(0); ios::sync_with_stdio(false); _main(); }
// output
//------------------------------------------
#define pr(x) cout<<x<<endl;
#define prv(v){for(const auto& xxx : v){cout << xxx << "" "";}cout << ""\n"";}
#define sankou(x,a,b) cout<<(x?a:b)<<endl;
#define hihumi(x,a,y,b,c) cout<<(x?a:y?b:c)<<endl;
#define YESNO(x) cout<<(x?""YES"":""NO"")<<endl;
#define yesno(x) cout<<(x?""Yes"":""No"")<<endl;
#define ck(x)  cerr << #x << "" = "" << (x) << endl;
#define ckv(v) {std::cerr << #v << ""\t:"";for(const auto& xxx : v){std::cerr << xxx << "" "";}std::cerr << ""\n"";}
//conversion
//------------------------------------------
inline ll toInt(std::string s) { ll v; std::istringstream sin(s);sin >> v;return v; }
template<class T> inline string toString(T x) { ostringstream sout;sout << x;return sout.str(); }
//math
//------------------------------------------
template<class T> inline T sqr(T x) { return x*x; }
template<typename A, typename B>inline void chmin(A &a, B b) { if (a>b)a = b; }
template<typename A, typename B>inline void chmax(A &a, B b) { if (a<b)a = b; }
ll qp(ll a, ll b) { ll ans = 1ll;do { if (b & 1)ans = 1ll * ans*a;a = 1ll * a*a; } while (b >>= 1);return ans; }
ll qpmod(ll a, ll b, ll mo) { ll ans = 1ll;do { if (b & 1)ans = 1ll * ans*a%mo;a = 1ll * a*a%mo; } while (b >>= 1);return ans; }
ll gcd(ll a, ll b) { return b ? gcd(b, a%b) : a; }
inline bool valid(int x, int h) { return 0 <= x && x < h; }
//container util
//------------------------------------------
#define ALL(a)  (a).begin(),(a).end()
#define RALL(a) (a).rbegin(), (a).rend()
#define PB push_back
#define MP make_pair
#define SZ(a) int((a).size())
#define EXIST(s,e) ((s).find(e)!=(s).end())
#define EXISTST(s,c) (((s).find(c)) != std::string::npos)
#define SORT(c) sort((c).begin(),(c).end())
#define ERASE(x) x.erase(unique(x.begin(),x.end()),x.end())
#define POSL(x,val) (lower_bound(x.begin(),x.end(),val)-x.begin())
#define POSU(x,val) (upper_bound(x.begin(),x.end(),val)-x.begin())
#define FI first
#define SE second
#define ZERO(a) memset(a,0,sizeof(a))
#define MINUS(a) memset(a,0xff,sizeof(a))
#define MEMINF(a) memset(a,0x3f,sizeof(a))//1e9<1061109567<INTMAX/2
//repetition
//------------------------------------------
#define FOR(i,a,b) for(int i=(a);i<(b);++i)
#define rep(i,n)  FOR(i,0,n)
#define FORll(i,a,b) for(long long i=(a);i<(b);++i)
#define repll(i,n) FORll(i,0,n)
#define rrep(i,a,b) for(int i=(int)(b)-1;i>=a;i--)
#define rrepll(i,a,b) for(long long i=(b)-1ll;i>=a;i--)
#define fo(x,c) for(auto &x : c)

#define repeat(i,a,b) for(int i=(a);i<=(b);++i)
//typedef
//------------------------------------------
typedef vector<int> vi;
typedef vector<vi> vii;
typedef vector<long long> vll;
typedef vector<string> vs;
typedef pair<int, int> P;
typedef pair<ll, ll> Pll;
typedef vector<pair<int, int>> vpii;
//constant
//------------------------------------------
const double EPS = 1e-8;
const double PI = acos(-1.0);
const int INF = (int)(1e9) + 7;
const ll MOD = (ll)(1e9) + 7;
const ll MOD2 = (ll)(1e18) + 9;
#define ADD(a, b) a = (a + ll(b)) % MOD
#define MUL(a, b) a = (a * ll(b)) % MOD
const ll INF2 = (ll)(1e18);
const ll INTMAX = (0x7FFFFFFFL);
const ll LLMAX = (0x7FFFFFFFFFFFFFFFL);
const int N4 = (int)1e4 + 10;
const int N5 = (int)1e5 + 10;
int dx[8] = { 1, 0, -1, 0 , 1, -1, -1, 1 };
int dy[8] = { 0, 1, 0, -1, -1, -1,  1, 1 };
//------------------------------------------


ll ans, cnt, ret, cur, f;




void _main() {
    re(int, n);
    pr(48 - n);

}",0,Human
